FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_psv99_per_match,raw_assist_cross_proxy_per90,raw_sprint_distance_full_all_per_match,raw_dropping_off_runs_proxy_per90,raw_pressure_engagement_proxy_per90,raw_consecutive_on_ball_engagement_proxy_per90,raw_above_hsr_engagement_proxy_per_match,raw_dribble_success_rate_pct,raw_carry_into_box_proxy_per90,raw_cross_reception_proxy_per90,raw_shot_conversion_rate_pct,raw_pulling_wide_runs_proxy_per90,raw_cross_success_rate_pct,raw_opponent_box_ball_gain_proxy_per90,raw_dribble_shot_proxy_per90,win_psv99_per_match,win_assist_cross_proxy_per90,win_sprint_distance_full_all_per_match,win_dropping_off_runs_proxy_per90,win_pressure_engagement_proxy_per90,win_consecutive_on_ball_engagement_proxy_per90,win_above_hsr_engagement_proxy_per_match,win_dribble_success_rate_pct,win_carry_into_box_proxy_per90,win_cross_reception_proxy_per90,win_shot_conversion_rate_pct,win_pulling_wide_runs_proxy_per90,win_cross_success_rate_pct,win_opponent_box_ball_gain_proxy_per90,win_dribble_shot_proxy_per90,z_psv99_per_match,z_assist_cross_proxy_per90,z_sprint_distance_full_all_per_match,z_dropping_off_runs_proxy_per90,z_pressure_engagement_proxy_per90,z_consecutive_on_ball_engagement_proxy_per90,z_above_hsr_engagement_proxy_per_match,z_dribble_success_rate_pct,z_carry_into_box_proxy_per90,z_cross_reception_proxy_per90,z_shot_conversion_rate_pct,z_pulling_wide_runs_proxy_per90,z_cross_success_rate_pct,z_opponent_box_ball_gain_proxy_per90,z_dribble_shot_proxy_per90,imputed_psv99_per_match,imputed_assist_cross_proxy_per90,imputed_sprint_distance_full_all_per_match,imputed_dropping_off_runs_proxy_per90,imputed_pressure_engagement_proxy_per90,imputed_consecutive_on_ball_engagement_proxy_per90,imputed_above_hsr_engagement_proxy_per_match,imputed_dribble_success_rate_pct,imputed_carry_into_box_proxy_per90,imputed_cross_reception_proxy_per90,imputed_shot_conversion_rate_pct,imputed_pulling_wide_runs_proxy_per90,imputed_cross_success_rate_pct,imputed_opponent_box_ball_gain_proxy_per90,imputed_dribble_shot_proxy_per90
村越　凱光,Kaiga Murakoshi,SH,サイドハーフ,28.4864406779661,0.4897959183673469,128.54237288135593,35.673469387755105,0.9387755102040817,6.856816326530613,42.559322033898304,64.85945945945946,1.8367346938775508,0.8979591836734694,14.814814814814813,2.7346938775510203,17.91044776119403,0.4897959183673469,0.9795102040816325,28.4864406779661,0.4897959183673469,128.54237288135593,35.673469387755105,0.9387755102040817,6.856816326530613,42.559322033898304,64.85945945945946,1.8367346938775508,0.8979591836734694,14.814814814814813,2.7346938775510203,17.91044776119403,0.4897959183673469,0.9795102040816325,0.6939350983894472,0.2789686954692743,0.471316181600817,-0.30813408902469575,-1.4906181742885132,-0.6526141576785438,0.6002305654743278,1.0031596235987155,0.45505080729880537,0.38605023959596996,1.1047409062740605,0.6354787807416027,-0.3804341556526985,-0.760791644116527,0.3153361016473665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北　龍磨,Ryoma  Kita,SH,サイドハーフ,26.00701754385965,0.21188934667451442,59.421052631578945,59.54090641553856,1.6421424367274868,11.335497351383168,35.175438596491226,45.445454545454545,1.2183637433784578,0.4767510300176574,9.67741935483871,1.3772807533843436,15.384615384615385,0.8475573866980577,0.26480871100647435,26.00701754385965,0.21188934667451442,59.421052631578945,59.54090641553856,1.6421424367274868,11.335497351383168,35.175438596491226,45.445454545454545,1.2183637433784578,0.4767510300176574,9.67741935483871,1.3772807533843436,15.384615384615385,0.8475573866980577,0.26480871100647435,-1.3514721093311532,-0.5875417673178733,-0.9284785942666383,1.8905077325202877,-0.325408809847406,1.0197709218221607,-0.06885488334551007,-0.061906614201268355,-0.26389829030947526,-0.5156392577991717,0.27213685373975766,-0.3832113731055439,-0.6282047178905809,0.5048269131416869,-0.5659020255554159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
長谷川　雄志,Yushi Hasegawa,SH,サイドハーフ,26.686274509803923,0.06535947712418301,66.84313725490196,57.51633986928105,1.6339869281045754,14.05529411764706,32.627450980392155,50.0,0.6535947712418301,0.0,0.0,0.6535947712418301,10.0,0.32679738562091504,0.06535947712418301,26.686274509803923,0.06535947712418301,66.84313725490196,57.51633986928105,1.6339869281045754,14.05529411764706,32.627450980392155,50.0,0.6535947712418301,0.0,0.0,0.6535947712418301,10.0,0.32679738562091504,0.06535947712418301,-0.7911171320281176,-1.0444207259649412,-0.7781719270295169,1.704006908241543,-0.3389193612550011,2.035370716925618,-0.29973900443934204,0.1879590170092398,-0.9205270380652775,-1.5362306041635465,-1.2962568266155576,-0.9263119011326018,-1.156406507388612,-1.3374159765587479,-0.8118260526372748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曽我　大地,Daichi Soga,SH,サイドハーフ,25.734,0.0,52.44,55.71203363110878,1.8917498686284813,8.60547556489753,30.12,0.0,0.5202312138728323,0.1418812401471361,6.666666666666667,0.37834997372569623,0.0,0.9458749343142406,0.0,25.734,0.0,52.44,55.71203363110878,1.8917498686284813,8.60547556489753,30.12,0.0,0.5202312138728323,0.1418812401471361,6.666666666666667,0.37834997372569623,0.0,0.9458749343142406,0.0,-1.5766987131984076,-1.2482110517043397,-1.0698538019222168,1.5377962191967938,0.08809501883376326,0.0003530000958089096,-0.5269499265552208,-2.5550768545632048,-1.0755822021975578,-1.2325023334553538,-0.21580784681522927,-1.132873308367757,-2.137352687884956,0.8526355056873077,-0.8924153109135426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
稲積　大介,Daisuke Inazumi,SH,サイドハーフ,30.13469387755102,1.2921244019138756,257.9795918367347,44.00956937799043,1.9808612440191387,8.871674641148324,62.30612244897959,47.61428571428571,2.2392344497607657,0.6028708133971292,0.0,6.976076555023923,18.522222222222222,0.6028708133971292,0.861157894736842,30.13469387755102,1.2921244019138756,254.90244897959153,44.00956937799043,1.9808612440191387,8.871674641148324,60.27230769230768,47.61428571428571,2.2392344497607657,0.6028708133971292,0.0,6.976076555023923,18.522222222222222,0.6028708133971292,0.861157894736842,2.0536662907800993,2.7806224755520264,3.030268669217617,0.4597781943837348,0.23571840737812877,0.09975444458991756,2.205280409456962,0.057077019708497025,0.9230172213844472,-0.24565188196136561,-1.2962568266155576,3.818485262200199,-0.3204223735656169,-0.36077739390267216,0.16940585181905154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古賀　俊太郎,Shuntaro Koga,SH,サイドハーフ,26.589583333333334,0.2631578947368421,86.125,55.13157894736842,2.4342105263157894,12.634473684210525,36.8125,50.0,1.3157894736842104,0.4605263157894737,0.0,0.5263157894736842,50.0,0.5921052631578947,0.13157894736842105,26.589583333333334,0.2631578947368421,86.125,55.13157894736842,2.4342105263157894,12.634473684210525,36.8125,50.0,1.3157894736842104,0.4605263157894737,0.0,0.5263157894736842,50.0,0.5921052631578947,0.13157894736842105,-0.870882794675773,-0.4276868454378146,-0.3876896468582462,1.484325377660787,0.9867443785674844,1.5048219057145735,0.07948629419303173,0.1879590170092398,-0.15062624732198485,-0.5503718580368806,-1.2962568266155576,-1.021830239073012,2.767378214596763,-0.398861652180805,-0.7301764093836878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上畑　佑平士,Uheiji Uehata,SH,サイドハーフ,26.508333333333336,0.09873834339001646,86.58333333333333,65.26604498080087,3.1596269884805266,14.416785518376303,36.770833333333336,63.63636363636363,0.9873834339001646,0.24684585847504115,6.25,0.3949533735600658,25.0,0.7899067471201316,0.34558420186505756,26.508333333333336,0.09873834339001646,86.58333333333333,65.26604498080087,3.1596269884805266,14.416785518376303,36.770833333333336,63.63636363636363,0.9873834339001646,0.24684585847504115,6.25,0.3949533735600658,25.0,0.7899067471201316,0.34558420186505756,-0.9379102146192371,-0.9403456885193131,-0.3784078130725557,2.4179011459426403,2.188481370967799,2.1703552852823917,0.07571069824764375,0.93605970925627,-0.5324475889637363,-1.0078022816569723,-0.28333590805274983,-1.1204130487529524,0.31501276335590356,0.3008817548548778,-0.4663045810589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井上　怜,Ren Inoue,SH,サイドハーフ,28.340983606557376,1.0623364485981308,137.52459016393442,29.483521888834236,1.1952779144121988,8.278229217904576,40.0655737704918,57.43465346534653,2.6561731431382194,0.7525823905558289,11.11111111111111,5.13526807673389,20.68706896551724,0.22134776192818495,2.568032464338416,28.340983606557376,1.0623364485981308,137.52459016393442,29.483521888834236,1.1952779144121988,8.278229217904576,40.0655737704918,57.43465346534653,2.6561731431382194,0.7525823905558289,11.11111111111111,5.13526807673389,20.68706896551724,0.22134776192818495,2.568032464338416,0.5739398712010242,2.0641454791367857,0.6532175223510366,-0.8783451857776802,-1.065692019653617,-0.12184411664352036,0.374261305503053,0.595829439972358,1.407771068763207,0.07483896227041763,0.5044914730516561,2.4370241295744117,-0.10806255914609712,-1.7104550330678927,2.2740089115017157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
安達　秀都,Shuto  Adachi,SH,サイドハーフ,27.21320754716981,0.1409921671018277,104.43396226415095,39.47780678851175,2.1148825065274153,8.365629242819843,41.886792452830186,60.0,0.9869451697127938,0.3289817232375979,0.0,0.5639686684073107,25.0,0.3289817232375979,0.1409921671018277,27.21320754716981,0.1409921671018277,104.43396226415095,39.47780678851175,2.1148825065274153,8.365629242819843,41.886792452830186,60.0,0.9869451697127938,0.3289817232375979,0.0,0.5639686684073107,25.0,0.3289817232375979,0.1409921671018277,-0.3564222153806157,-0.8085986049004467,-0.01690984062334484,0.04231725197327348,0.45774026285652586,-0.08920805776699117,0.5392897664479018,0.7365661913237287,-0.5329571369005693,-0.8319722413952547,-1.2962568266155576,-0.993573095871136,0.31501276335590356,-1.329688654117094,-0.7185697621201942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
徳永　裕大,Yudai Tokunaga,SH,サイドハーフ,25.555102040816326,0.3423499577345731,38.775510204081634,40.929839391377854,1.407438715131023,8.4819864750634,26.285714285714285,50.0,1.2172442941673711,0.3423499577345731,12.5,1.1792054099746407,29.03225806451613,0.6466610312764158,0.0760777683854607,25.555102040816326,0.3423499577345731,38.775510204081634,40.929839391377854,1.407438715131023,8.4819864750634,26.285714285714285,50.0,1.2172442941673711,0.3423499577345731,12.5,1.1792054099746407,29.03225806451613,0.6466610312764158,0.0760777683854607,-1.724281096425895,-0.18076662782929145,-1.3465771249447165,0.1760768845300466,-0.714222903829799,-0.04575908294241572,-0.8743910528668298,0.1879590170092398,-0.26519981813751997,-0.8033545697286045,0.7295850105100579,-0.5318598563557916,0.7105555780721715,-0.20586492489643937,-0.7986102317534237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒木　大吾,Daigo Araki,SH,サイドハーフ,28.175675675675677,0.8170391061452514,153.72972972972974,33.59287709497207,1.5712290502793296,8.579224860335195,48.67567567567568,56.252083333333346,2.6710893854748603,0.848463687150838,11.538461538461538,3.6766759776536313,22.22222222222222,0.6599162011173184,1.6969902234636873,28.175675675675677,0.8170391061452514,153.72972972972974,33.59287709497207,1.5712290502793296,8.579224860335195,48.67567567567568,56.252083333333346,2.6710893854748603,0.848463687150838,11.538461538461538,3.6766759776536313,22.22222222222222,0.6599162011173184,1.6969902234636873,0.43756862070018515,1.2993103317181256,0.9813922392753199,-0.4997959429209446,-0.4428851068379987,-0.00944928017215795,1.1544596857252476,0.5309527941171116,1.4251134406178017,0.2800941487761248,0.5737510230388567,1.342402762387856,0.04252771321803022,-0.15897337727245608,1.2000001952750097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高　昇辰,Seung-Jin Koh,SH,サイドハーフ,29.29019607843137,0.49234466588511133,166.94117647058823,27.397420867526378,0.8792497069167644,4.3260140679953105,45.92156862745098,40.625,1.2661195779601409,1.3364595545134819,8.571428571428571,1.9343493552168816,25.452727272727273,0.3165298944900352,0.45720984759671746,29.29019607843137,0.49234466588511133,166.94117647058823,27.397420867526378,0.8792497069167644,4.3260140679953105,45.92156862745098,40.625,1.2661195779601409,1.3364595545134819,8.571428571428571,1.9343493552168816,25.452727272727273,0.3165298944900352,0.45720984759671746,1.356995415421013,0.2869156697984264,1.2489408633854693,-1.0705144976345013,-1.5892296113645972,-1.5976414799760639,0.9048981960186343,-0.3263602089105936,-0.2083749605826825,1.324757564130352,0.09289186169915013,0.03484875140708905,0.35942287225473807,-1.3737382987259676,-0.3286684127488417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鈴木　拳士郎,Kenshiro Suzuki,SH,サイドハーフ,27.533962264150944,0.3055286129970902,115.54716981132076,42.8176527643065,1.833171677982541,7.201745877788553,40.64150943396226,66.66666666666666,0.9165858389912706,0.8292919495635306,8.333333333333332,1.6149369544131909,18.91891891891892,0.5237633365664404,0.08729388942774007,27.533962264150944,0.3055286129970902,115.54716981132076,42.8176527643065,1.833171677982541,7.201745877788553,40.64150943396226,66.66666666666666,0.9165858389912706,0.8292919495635306,8.333333333333332,1.6149369544131909,18.91891891891892,0.5237633365664404,0.08729388942774007,-0.09181469397824948,-0.29557528555397056,0.20814676725748138,0.3499801581895178,-0.00894658735895368,-0.5238139524838361,0.4264493140423377,1.1023043075333876,-0.6147604255087005,0.23905279124481577,0.05430439813485255,-0.20485886738814846,-0.28150856262160273,-0.6406283548290855,-0.7847805789577513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
藤原　健介,Kensuke Fujiwara,SH,サイドハーフ,26.47826086956522,0.13167520117044623,70.82608695652173,52.20921726408193,2.765179224579371,11.917856620336503,32.91304347826087,38.46153846153847,1.9092904169714704,0.46086320409656184,8.0,2.370153621068032,5.555555555555555,0.3950256035113387,0.32918800292611555,26.47826086956522,0.13167520117044623,70.82608695652173,52.20921726408193,2.765179224579371,11.917856620336503,32.91304347826087,38.46153846153847,1.9092904169714704,0.46086320409656184,8.0,2.370153621068032,5.555555555555555,0.3950256035113387,0.32918800292611555,-0.9627185796373332,-0.8376488299879511,-0.6975121224319885,1.2151206613322245,1.5350326361058144,1.2372298002066864,-0.2738602393916684,-0.44504926104593945,0.5394077318965533,-0.5496506738773146,0.00028194914483632575,0.3619043152021526,-1.5923825876092093,-1.0960515303156013,-0.4865213509778413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山中　麗央,Reo Yamanaka,SH,サイドハーフ,27.70754716981132,0.2992021276595745,90.05660377358491,28.72340425531915,2.453457446808511,5.087453457446808,38.735849056603776,20.829166666666666,1.196808510638298,1.196808510638298,8.571428571428571,1.2566489361702127,23.809523809523807,0.7779255319148937,0.2991422872340425,27.70754716981132,0.2992021276595745,90.05660377358491,28.72340425531915,2.453457446808511,5.087453457446808,38.735849056603776,20.829166666666666,1.196808510638298,1.196808510638298,8.571428571428571,1.2566489361702127,23.809523809523807,0.7779255319148937,0.2991422872340425,0.05138467054538233,-0.31530121612205375,-0.3080696627034631,-0.9483663789369894,1.0186291475963936,-1.313312261887858,0.25376922778533817,-1.4123738277306508,-0.2889594855592949,1.0258035233084881,0.09289186169915013,-0.47374125103947395,0.1982334561539576,0.2584969548007916,-0.5235681886904993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三木　直土,Naoto Miki,SH,サイドハーフ,27.55185185185185,0.07009345794392523,129.62962962962962,30.911214953271028,1.2616822429906542,5.536892523364485,43.888888888888886,50.0,1.0514018691588785,1.191588785046729,13.043478260869565,1.0514018691588785,6.666666666666667,0.7710280373831775,0.49065420560747663,27.55185185185185,0.07009345794392523,129.62962962962962,30.911214953271028,1.2616822429906542,5.536892523364485,43.888888888888886,50.0,1.0514018691588785,1.191588785046729,13.043478260869565,1.0514018691588785,6.666666666666667,0.7710280373831775,0.49065420560747663,-0.07705662742509063,-1.0296602117174614,0.49333451560775543,-0.746827684499833,-0.9556855030243968,-1.1454871402025735,0.7207083389181272,0.1879590170092398,-0.45801654361401795,1.01462954269023,0.8176650903850845,-0.6277718571593381,-1.48338856755406,0.23409634755077463,-0.2874309958629622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大山　啓輔,Keisuke Oyama,SH,サイドハーフ,25.87608695652174,0.4999,53.65217391304348,53.3,1.8,10.199399999999999,28.717391304347824,75.0,1.3,0.05,5.263157894736842,1.3,38.45384615384615,1.1,0.15000000000000002,25.87608695652174,0.4999,53.65217391304348,53.3,1.8,10.199399999999999,28.717391304347824,75.0,1.3,0.05,5.263157894736842,1.3,38.45384615384615,1.1,0.15000000000000002,-1.4594836719273732,0.3104731410036767,-1.0453057362199192,1.3156023568999973,-0.06389934155018386,0.595540607412567,-0.6540463354577148,1.5594769527954622,-0.16898388176100654,-1.429194511726937,-0.443270789931088,-0.44120782323037244,1.6347626631159842,1.3978690216964262,-0.707462963169508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前川　大河,Taiga Maekawa,SH,サイドハーフ,27.620408163265306,0.11024908125765619,87.83673469387755,37.447937933850554,1.9109840751327074,8.232151898734179,32.734693877551024,51.84814814814814,0.9554920375663537,0.6247447937933851,12.121212121212121,1.139240506329114,9.67741935483871,0.9554920375663537,0.5144589628419763,27.620408163265306,0.11024908125765619,87.83673469387755,37.447937933850554,1.9109840751327074,8.232151898734179,32.734693877551024,51.84814814814814,0.9554920375663537,0.6247447937933851,12.121212121212121,1.139240506329114,9.67741935483871,0.9554920375663537,0.5144589628419763,-0.020500902195739558,-0.9044553001202421,-0.3530248390463816,-0.14467201507347782,0.11995872565759068,-0.13904985660498612,-0.29002126409490897,0.2893497503362505,-0.569526126687987,-0.1988257742083611,0.6681958639304938,-0.5618520916733492,-1.1880499325659135,0.886657012809733,-0.2580793576096455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
森　夢真,Yuma Mori,SH,サイドハーフ,27.951851851851853,0.6580585256049521,108.42592592592592,36.972425436128304,1.570061902082161,7.445132245357344,37.111111111111114,56.7554054054054,2.6336522228474957,1.1142374788970175,5.660377358490567,3.140123804164322,20.956451612903223,0.5064715813168261,2.1271299943725377,27.951851851851853,0.6580585256049521,108.42592592592592,36.972425436128304,1.570061902082161,7.445132245357344,37.111111111111114,56.7554054054054,2.6336522228474957,1.1142374788970175,5.660377358490567,3.140123804164322,20.956451612903223,0.5064715813168261,2.1271299943725377,0.25292451691197665,0.8036101560115682,0.0639325081485358,-0.18847569885160756,-0.44481862397926314,-0.4329310056034382,0.10654473180164745,0.5585654040900678,1.3815871167078013,0.84904191158757,-0.37889448527565617,0.93973948587475,-0.08163757124156992,-0.7017997448996587,1.73036926519283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岩本　和希,Kazuki Iwamoto,SH,サイドハーフ,26.397872340425533,0.06880733944954129,60.38297872340426,54.56422018348624,1.926605504587156,13.076422018348625,30.19148936170213,50.0,1.1009174311926606,0.3440366972477064,0.0,0.756880733944954,9.090909090909092,1.651376146788991,0.06880733944954129,26.397872340425533,0.06880733944954129,60.38297872340426,54.56422018348624,1.926605504587156,13.076422018348625,30.19148936170213,50.0,1.1009174311926606,0.3440366972477064,0.0,0.756880733944954,9.090909090909092,1.651376146788991,0.06880733944954129,-1.029035326730051,-1.033670318873184,-0.9089983656882206,1.4320609177340955,0.14583744585310715,1.6698499119113497,-0.5204719678948782,0.1879590170092398,-0.40044726644628864,-0.7997437295997202,-1.2962568266155576,-0.8487994685775615,-1.2455834328882796,3.3484197242684752,-0.8075747844254533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小島　幹敏,Masato Kojima,SH,サイドハーフ,26.822222222222223,0.31581578947368427,96.03703703703704,55.368421052631575,1.5789473684210527,11.501578947368419,43.111111111111114,75.0,1.5789473684210527,0.23684210526315788,10.0,1.473684210526316,21.430357142857144,0.8947368421052633,0.3157894736842105,26.822222222222223,0.31581578947368427,96.03703703703704,55.368421052631575,1.5789473684210527,11.501578947368419,43.111111111111114,75.0,1.5789473684210527,0.23684210526315788,10.0,1.473684210526316,21.430357142857144,0.8947368421052633,0.3157894736842105,-0.6789666777436252,-0.26349995176388274,-0.18695827175558472,1.5061430096557167,-0.43009881246256626,1.0817874801713996,0.6502305479375481,1.5594769527954622,0.1553343266617135,-1.0292175347269756,0.3244166430849348,-0.31086401559222876,-0.03514998928913048,0.6717291638600326,-0.5030419472418909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高柳　郁弥,Fumiya Takayanagi,SH,サイドハーフ,27.617391304347827,0.21370546318289785,121.91304347826087,47.95724465558195,2.137767220902613,10.7575296912114,43.41304347826087,14.285714285714285,1.4251781472684084,0.3562945368171021,14.285714285714285,1.0688836104513064,19.993333333333332,1.211401425178147,0.07125890736342043,27.617391304347827,0.21370546318289785,121.91304347826087,47.95724465558195,2.137767220902613,10.7575296912114,43.41304347826087,14.285714285714285,1.4251781472684084,0.3562945368171021,14.285714285714285,1.0688836104513064,19.993333333333332,1.211401425178147,0.07125890736342043,-0.02298966859047333,-0.5818791306030637,0.33706381731691987,0.8234336615831797,0.49565146181542785,0.8039519148552554,0.6775899388461578,-1.7713523198282208,-0.023445486164865657,-0.7735031046152608,1.0189909872422884,-0.6146524335957623,-0.17611429101259932,1.791963197540271,-0.804551962816614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梶浦　勇輝,Yuki Kajiura,SH,サイドハーフ,28.957142857142856,0.4193569431500466,206.03571428571428,26.84063373718546,1.7054986020503262,6.347474370922646,59.464285714285715,37.93218390804598,1.369990680335508,1.0904007455731595,15.686274509803921,1.7893755824790307,23.4359375,0.6430568499534017,0.9226747437092266,28.957142857142856,0.4193569431500466,206.03571428571428,26.84063373718546,1.7054986020503262,6.347474370922646,59.464285714285715,37.93218390804598,1.369990680335508,1.0904007455731595,15.686274509803921,1.7893755824790307,23.4359375,0.6430568499534017,0.9226747437092266,1.082242207706187,0.059340535393743774,2.0406550494110562,-1.1218051104070639,-0.22045193123193862,-0.8428076280765647,2.1320620613608594,-0.47409003162614166,-0.08760920459095267,0.7980140957587845,1.2459760670322735,-0.07394889628383493,0.16158664981264745,-0.2186150927314883,0.2452570894407698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
澤崎　凌大,Ryota Sawazaki,SH,サイドハーフ,27.54888888888889,0.3642510121457489,134.82222222222222,30.971659919028337,3.4008097165991904,8.38165991902834,46.266666666666666,22.22222222222222,1.2145748987854252,0.3643724696356275,9.090909090909092,1.8218623481781377,19.993333333333332,1.7004048582995952,0.242914979757085,27.54888888888889,0.3642510121457489,134.82222222222222,30.971659919028337,3.4008097165991904,8.38165991902834,46.266666666666666,22.22222222222222,1.2145748987854252,0.3643724696356275,9.090909090909092,1.8218623481781377,19.993333333333332,1.69354083868811,0.242914979757085,-0.0795009321979562,-0.1124793157381975,0.5984911294868519,-0.7412595613091791,2.588028695057069,-0.08322204010763322,0.936169014201614,-1.3359498005310073,-0.26830339116186847,-0.7562104973380527,0.17708269129398108,-0.04956873687706914,-0.17611429101259932,3.4975817253570622,-0.592897338858426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田中　パウロ淳一,Paulo Junichi Tanaka,SH,サイドハーフ,28.72631578947368,,200.1315789473684,,,,51.3421052631579,,,,,,,,,28.72631578947368,0.3164474405473354,200.1315789473684,37.485344093315575,1.7944187772192826,8.184911568475929,51.3421052631579,50.0,1.270066866836491,0.6116962305986696,7.6923076923076925,1.6124309699936699,21.58474378881988,0.6789404772601826,0.5005354058933896,0.8918207578725781,-0.2615304687796717,1.921088788628333,-0.1412262011602604,-0.07314528815911593,-0.15668987674399193,1.3960763434651116,0.1879590170092398,-0.20378564445558983,-0.2267591185338512,-0.04958492684594802,-0.20673951934915524,-0.020005490221451913,-0.0916730136051294,-0.2752473212535713,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
持井　響太,Kyota Mochii,SH,サイドハーフ,28.29655172413793,0.2051155975252361,154.82758620689654,34.816020840117226,1.289482253337675,7.207824812764572,53.37931034482759,51.51212121212121,1.2601758384890915,0.8498860306089222,11.363636363636363,0.8205796157603387,24.99642857142857,0.7033539563660046,0.49817974601107123,28.29655172413793,0.2051155975252361,154.82758620689654,34.816020840117226,1.289482253337675,7.207824812764572,53.37931034482759,51.51212121212121,1.2601758384890915,0.8498860306089222,11.363636363636363,0.8205796157603387,24.99642857142857,0.7033539563660046,0.49817974601107123,0.5372856626864778,-0.6086622628656819,1.0036252312933693,-0.38712129801848555,-0.9096315428986068,-0.5215440162912975,1.5806762613757432,0.2709150715495214,-0.2152854503553354,0.28313899049324703,0.5454175707713655,-0.8009957288308714,0.3146624254342976,-0.0053077816316231844,-0.2781518867583795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岡澤　昂星,Kosei Okazawa,SH,サイドハーフ,26.369999999999997,0.20581509310682783,84.3,64.7435478601764,2.4109768049656974,16.112116955243383,41.0,50.0,1.0290754655341392,0.20581509310682783,8.333333333333332,0.6174452793204834,33.33333333333333,0.8232603724273113,0.32342371773930084,26.369999999999997,0.20581509310682783,84.3,64.7435478601764,2.4109768049656974,16.112116955243383,41.0,50.0,1.0290754655341392,0.20581509310682783,8.333333333333332,0.6174452793204834,33.33333333333333,0.8232603724273113,0.32342371773930084,-1.052028693702477,-0.6064812412495664,-0.4246482213867232,2.3697692908253725,0.9482550088415658,2.8034092991967534,0.45893368670454576,0.1879590170092398,-0.4839743408324823,-1.0956377375509105,0.05430439813485255,-0.953440805982008,1.132467913769523,0.4188736876853373,-0.4936288048336249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大澤　朋也,Tomoya Osawa,SH,サイドハーフ,29.4921875,0.6698635235732009,153.578125,23.449131513647643,1.7866004962779156,6.5877543424317615,36.953125,36.663333333333334,2.009925558312655,1.1166253101736974,12.5,2.1215880893300247,31.573684210526316,0.6699751861042184,1.2281761786600496,29.4921875,0.6698635235732009,153.578125,23.449131513647643,1.7866004962779156,6.5877543424317615,36.953125,36.663333333333334,2.009925558312655,1.1166253101736974,12.5,2.1215880893300247,31.573684210526316,0.6699751861042184,1.2281761786600496,1.5236288165097298,0.840418045045494,0.9783220503971904,-1.4342265328602959,-0.0860971825732316,-0.7530846411023077,0.0922289305087169,-0.5437000844681836,0.6564111972057354,0.8541535941726447,0.7295850105100579,0.17536474573781874,0.9598558051663949,-0.12338866736503225,0.6219451403296109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩野　滉大,Kodai Hagino,SH,サイドハーフ,26.455000000000002,0.06578947368421052,65.125,56.77631578947369,2.763157894736842,9.936184210526317,36.55,0.0,0.5921052631578947,0.2631578947368421,0.0,0.3289473684210526,20.0,0.9868421052631579,0.0,26.455000000000002,0.06578947368421052,65.125,56.77631578947369,2.763157894736842,9.936184210526317,36.55,0.0,0.5921052631578947,0.2631578947368421,0.0,0.3289473684210526,20.0,0.9868421052631579,0.0,-0.9819077005308469,-1.0430800001377083,-0.812966394857159,1.635836710958911,1.5316840674251964,0.4972531525654614,0.05570003973708582,-2.5550768545632048,-0.9920178257771547,-0.9728827492340232,-1.2962568266155576,-1.1699482022981753,-0.17546032689226831,0.9975611513507214,-0.8924153109135426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
