FB_Name,SC_Name,analysis_position_code,analysis_position_jp,psv99_per_match,total_metersperminute_full_all_per_match,hi_distance_full_all_per_match,sprint_count_full_all_per_match,dropping_off_runs_proxy_per90,overlap_runs_proxy_per90,underlap_runs_proxy_per90,cross_success_rate_pct,early_cross_proxy_success_rate_pct,pa_entry_per90,tackle_win_rate_pct,cross_block_proxy_per90,pulling_half_space_runs_proxy_per90,successful_on_ball_actions_per90,attacking_third_entry_proxy_per90
田中　恵太,Keita Tanaka,SB,サイドバック,27.186486486486487,108.63891891891892,420.3783783783784,4.486486486486487,25.39827036868457,3.7278106508875744,0.0,17.584615384615386,31.82272727272727,1.3928083750568958,70.00333333333334,1.4747382794720072,0.0,8.52148839326354,0.0
大谷　駿斗,Hayato Otani,SB,サイドバック,30.48846153846154,120.08288461538463,643.8653846153846,10.365384615384615,9.959999999999999,5.879999999999999,0.0,20.410204081632653,20.0,2.22,66.67083333333333,1.6199999999999999,0.0,5.76006,0.0
近藤　高虎,Takatora Kondo,SB,サイドバック,28.055555555555557,118.61814814814815,893.4814814814815,10.777777777777779,13.154338549075392,2.7844950213371265,,24.132183908045977,24.9975,1.6002844950213373,57.8125,2.880512091038407,,7.616650071123755,
吉村　弦,Yuzuru Yoshimura,SB,サイドバック,28.755555555555556,110.03861111111111,710.9722222222222,8.86111111111111,14.552590266875981,3.532182103610675,0.0,27.996,27.263636363636362,2.1193092621664054,50.0125,2.1193092621664054,0.0,8.47893249607535,0.0
安藤　由翔,Naoto Ando,SB,サイドバック,28.016666666666666,117.63966666666667,787.8,9.7,11.793643883326077,3.722246408358729,0.0,29.46736842105263,19.74473684210526,1.7239878101872008,49.99814814814815,2.546800174140183,0.0,5.719956464954288,0.0
森川　裕基,Yuki Morikawa,SB,サイドバック,28.057894736842105,112.15394736842106,688.5263157894736,9.131578947368421,12.4159231297186,1.8531228551818806,0.0,10.006666666666666,42.10526315789473,0.9265614275909403,54.53636363636364,1.9766643788606726,0.0,6.671056966369251,0.0
田中　康介,Kosuke Tanaka,SB,サイドバック,28.568571428571428,113.93542857142856,563.2,7.457142857142857,14.493865030674845,5.866564417177914,0.0,23.532941176470587,16.28139534883721,1.932515337423313,78.25652173913042,2.415644171779141,0.0,10.077722392638037,0.0
鈴木　裕斗,Hiroto  Suzuki,SB,サイドバック,29.50857142857143,113.196,853.2285714285714,12.82857142857143,,,0.0,,,,,,0.0,,0.0
上原　牧人,Makito Uehara,SB,サイドバック,29.484210526315792,102.01947368421054,666.0526315789474,8.736842105263158,20.22666154437188,3.734152900499424,,29.63333333333334,30.770769230769236,1.867076450249712,72.72727272727273,1.8325009604302729,,8.50688436419516,
安藤　一哉,Kazuya Ando,SB,サイドバック,28.62857142857143,111.63547619047618,584.5714285714286,7.333333333333333,15.74344023323615,6.034985422740525,0.0,6.517391304347826,13.636363636363635,1.4431486880466473,56.25625000000001,3.2798833819241984,0.0,11.15304664723032,0.0
宮脇　茂夫,Shigeo Miyawaki,SB,サイドバック,28.784615384615382,110.12717948717949,672.7948717948718,9.153846153846153,48.58895705521472,8.83435582822086,0.0,31.25,9.090909090909092,3.3128834355828225,57.14285714285714,5.521472392638037,0.0,23.749509202453986,0.0
高野　裕維,Yui Takano,SB,サイドバック,26.799999999999997,118.6632258064516,655.8064516129032,6.32258064516129,,,0.0,,,,,,0.0,,0.0
河村　匠,Takumi Kawamura,SB,サイドバック,29.266666666666666,115.36545454545454,771.969696969697,10.575757575757576,,,0.0,,,,,,0.0,,0.0
奥井　諒,Ryo Okui,SB,サイドバック,27.957142857142856,103.99142857142856,584.9285714285714,7.964285714285714,,,0.0,,,,,,0.0,,0.0
川名　連介,Rensuke Kawana,SB,サイドバック,29.03636363636364,105.3948484848485,684.3636363636364,10.181818181818182,,,0.0,,,,,,0.0,,0.0
冨士田　康人,Yasuto Fujita,SB,サイドバック,27.80666666666667,119.15599999999999,894.0666666666667,10.066666666666666,15.433070866141733,0.9448818897637795,,20.829166666666666,16.283720930232555,0.5118110236220472,66.67142857142856,3.425196850393701,,6.25984251968504,
下口　稚葉,Wakaba Shimoguchi,SB,サイドバック,27.038888888888888,113.62111111111112,770.0555555555555,6.888888888888889,16.929515418502202,3.3303964757709252,,17.859523809523807,38.29255319148936,1.3083700440528634,63.26122448979591,2.33920704845815,,9.277017621145374,
三原　秀真,Shuma Mihara,SB,サイドバック,28.75862068965517,109.59379310344826,738.551724137931,9.0,,,0.0,,,,,,0.0,,0.0
小川　大貴,Daiki Ogawa,SB,サイドバック,28.951612903225808,104.1516129032258,493.35483870967744,6.645161290322581,,,0.0,,,,,,0.0,,0.0
田中　陸,Riku Tanaka,SB,サイドバック,27.063636363636363,111.6509090909091,378.90909090909093,4.045454545454546,20.049950049950052,0.9440559440559441,0.0,28.57142857142857,26.38333333333333,0.4945054945054945,55.55777777777777,1.978021978021978,0.0,10.248311688311688,0.0
松村　航希,Koki Matsumura,SB,サイドバック,30.47142857142857,112.7652380952381,691.4761904761905,10.238095238095237,9.047165316817532,2.143878037160553,,22.006,4.761904761904762,0.6860409718913768,56.67333333333334,2.1010004764173416,,4.845035731300619,
上野　輝人,Akito Ueno,SB,サイドバック,29.615625,108.1309375,600.84375,9.5625,8.294930875576037,3.7327188940092166,0.0,11.11111111111111,33.33333333333333,2.4884792626728114,50.0,2.4884792626728114,0.0,5.806866359447006,0.0
堤　奏一郎,Soichiro Tsutsumi,SB,サイドバック,28.266666666666666,111.37363636363636,652.0909090909091,9.151515151515152,24.545454545454543,10.90909090909091,0.0,16.658333333333335,0.0,0.9090909090909092,66.66666666666666,2.7272727272727275,0.0,14.548181818181819,0.0
河野　諒祐,Ryosuke Kawano,SB,サイドバック,28.46333333333333,115.72933333333334,529.8,6.633333333333334,,,0.0,,,,,,0.0,,0.0
永井　颯太,Sota Nagai,SB,サイドバック,27.641666666666666,113.61916666666667,543.0277777777778,6.611111111111111,,,0.0,,,,,,0.0,,0.0
福森　健太,Kenta Fukumori,SB,サイドバック,27.746875,108.119375,532.84375,5.8125,,,0.0,,,,,,0.0,,0.0
茂木　力也,Rikiya Motegi,SB,サイドバック,28.017391304347825,108.81434782608696,602.7826086956521,7.391304347826087,16.47887323943662,4.680390032502709,,20.834374999999998,19.044444444444444,1.3163596966413869,61.29032258064516,1.9501625135427951,,7.946034669555795,
高橋　秀典,Hidenori Takahashi,SB,サイドバック,29.912121212121214,114.98939393939395,612.030303030303,8.878787878787879,,,0.0,,,,,,0.0,,0.0
西矢　慎平,Shimpei Nishiya,SB,サイドバック,28.6,107.244,710.2666666666667,8.333333333333334,20.0,4.00990099009901,,24.68395061728395,34.523809523809526,1.584158415841584,53.575,1.485148514851485,,9.356386138613862,
下川　太陽,Taiyo Shimokawa,SB,サイドバック,28.33939393939394,115.41484848484849,561.7575757575758,7.696969696969697,14.092526690391459,2.2419928825622777,0.0,21.42142857142857,33.33333333333333,2.0818505338078293,60.0,1.1209964412811388,0.0,8.808790035587188,0.0
橋本　陸斗,Rikuto Hashimoto,SB,サイドバック,29.255555555555556,114.88555555555556,738.1666666666666,9.11111111111111,13.333333333333332,2.9629629629629632,,25.010714285714286,13.333333333333334,1.5343915343915344,56.52608695652175,1.9576719576719577,,8.942804232804233,
青山　生,Ikiru Aoyama,SB,サイドバック,28.326666666666664,112.93866666666666,640.2666666666667,8.8,17.583135391923992,2.137767220902613,,20.0,26.85970149253731,1.015439429928741,77.41935483870968,2.6187648456057007,,7.589447743467933,
弓場　堅真,Kenshin Yuba,SB,サイドバック,27.95,124.4190909090909,830.1363636363636,9.636363636363637,11.64259927797834,2.9783393501805056,,18.176363636363636,37.49285714285714,2.003610108303249,43.75625000000001,1.7328519855595668,,8.285144404332131,
河上　将平,Shohei Kawakami,SB,サイドバック,28.721739130434784,111.69166666666666,649.7916666666666,8.875,,,0.0,,,,,,0.0,,0.0
福宮　弘乃介,Konosuke  Fukumiya,SB,サイドバック,28.668421052631583,107.31105263157895,603.1052631578947,9.263157894736842,,,0.0,,,,,,0.0,,0.0
佐藤　尚輝,Naoki Sato,SB,サイドバック,26.94736842105263,120.63,364.55263157894734,3.3157894736842106,27.964989059080967,1.7724288840262583,0.0,11.11111111111111,24.987499999999997,0.5908096280087527,71.42857142857143,1.7724288840262583,0.0,7.48378555798687,0.0
小暮　大器,Daiki Kogure,SB,サイドバック,27.766666666666666,112.74583333333334,490.8333333333333,6.583333333333333,13.002663115845538,4.553928095872171,,24.99736842105263,27.081249999999997,1.378162450066578,67.86428571428573,1.5579227696404792,,7.7309520639147795,
馬渡　和彰,Kazuaki Mawatari,SB,サイドバック,29.024,112.6672,436.8,6.6,20.730804810360777,5.245143385753932,0.0,20.64285714285714,17.391304347826086,2.0814061054579094,57.14761904761906,1.9148936170212765,0.0,11.821970397779832,0.0
ユ　イェチャン,Ye-chan Yu,SB,サイドバック,28.404545454545453,119.21545454545453,718.0454545454545,10.136363636363637,,,0.0,,,,,,0.0,,0.0
