FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_running_distance_full_all_per_match,raw_hi_distance_full_all_per_match,raw_sprint_count_full_all_per_match,raw_crosses_per90,raw_cross_success_rate_pct,raw_pa_entry_per90,raw_tackle_win_rate_pct,raw_blocks_per90,raw_forward_long_pass_success_rate_pct,raw_regain_within_5s_per90,win_running_distance_full_all_per_match,win_hi_distance_full_all_per_match,win_sprint_count_full_all_per_match,win_crosses_per90,win_cross_success_rate_pct,win_pa_entry_per90,win_tackle_win_rate_pct,win_blocks_per90,win_forward_long_pass_success_rate_pct,win_regain_within_5s_per90,z_running_distance_full_all_per_match,z_hi_distance_full_all_per_match,z_sprint_count_full_all_per_match,z_crosses_per90,z_cross_success_rate_pct,z_pa_entry_per90,z_tackle_win_rate_pct,z_blocks_per90,z_forward_long_pass_success_rate_pct,z_regain_within_5s_per90,imputed_running_distance_full_all_per_match,imputed_hi_distance_full_all_per_match,imputed_sprint_count_full_all_per_match,imputed_crosses_per90,imputed_cross_success_rate_pct,imputed_pa_entry_per90,imputed_tackle_win_rate_pct,imputed_blocks_per90,imputed_forward_long_pass_success_rate_pct,imputed_regain_within_5s_per90
山本　龍平,Ryuhei Yamamoto,SB,サイドバック,1067.5961538461538,603.5384615384615,8.5,4.460398332561371,22.42897196261682,1.1672070402964336,71.42857142857143,2.667901806391848,24.994999999999997,0.6252894858730894,1067.5961538461538,603.5384615384615,8.5,4.460398332561371,22.42897196261682,1.1672070402964336,71.42857142857143,2.667901806391848,24.994999999999997,0.6252894858730894,-0.12393377231617655,-0.12444502089558751,0.06996665458741928,0.9978216421140401,0.2229271464679344,-0.5005467482793948,0.9495990176391218,0.46000977814453736,-0.21161265464793966,-0.9981025041923853,0,0,0,0,0,0,0,0,0,0
乾　貴哉,Takaya Inui,SB,サイドバック,1262.2820512820513,670.5128205128206,8.923076923076923,2.200339558573854,23.612499999999997,1.100169779286927,63.1578947368421,2.6893039049235994,39.02682926829269,1.0696095076400678,1262.2820512820513,670.5128205128206,8.923076923076923,2.200339558573854,23.612499999999997,1.100169779286927,63.1578947368421,2.6893039049235994,39.02682926829269,1.0696095076400678,0.5374100795265844,0.27037024980238683,0.22629049317015393,-0.6064612328688044,0.3874651123681779,-0.6240333065417183,0.03428019574032915,0.49122280304363786,1.356799297583266,0.05081770117248502,0,0,0,0,0,0,0,0,0,0
石原　崇兆,Takayoshi Ishihara,SB,サイドバック,968.4444444444445,564.0888888888888,7.6,1.5301873698820265,30.612244897959183,1.5926439972241497,79.41176470588235,1.1242192921582235,37.345783132530116,0.9056210964607911,968.4444444444445,564.0888888888888,7.6,1.5301873698820265,30.612244897959183,1.5926439972241497,79.41176470588235,1.1242192921582235,37.345783132530116,0.9056210964607911,-0.4607500198007245,-0.35700109075694175,-0.26257678385221617,-1.0821628793590423,1.36059270288755,0.28313302588604755,1.8331019446590782,-1.7913115435285538,1.1688998583034649,-0.3363148823369656,0,0,0,0,0,0,0,0,0,0
荒木　遼太,Ryota Araki,SB,サイドバック,1471.5365853658536,972.9024390243902,14.75609756097561,4.382022471910113,7.6923076923076925,1.348314606741573,50.0,1.6853932584269664,33.33333333333333,0.33707865168539325,1471.5365853658536,972.9024390243902,14.50874060150376,4.382022471910113,7.6923076923076925,1.348314606741573,50.0,1.6853932584269664,33.33333333333333,0.33707865168539325,1.248243280129162,2.0529634827530754,2.290152499382867,0.9421872256545902,-1.825812458005357,-0.16693601122371785,-1.421908839098658,-0.9728900716393712,0.7204070707658882,-1.67849085622367,0,0,0,0,0,0,0,0,0,0
加々美　登生,Toi Kagami,SB,サイドバック,961.6666666666666,581.4,8.222222222222221,1.573170731707317,16.27441860465116,1.3902439024390245,80.00250000000001,1.7926829268292683,24.242424242424242,0.8048780487804879,961.6666666666666,581.4,8.222222222222221,1.573170731707317,16.27441860465116,1.3902439024390245,79.87253823529413,1.7926829268292683,24.242424242424242,0.8048780487804879,-0.4837739867214192,-0.2549517225497343,-0.032670209128517834,-1.051651517407229,-0.6326991323849147,-0.08969979455747792,1.884095920100664,-0.8164177945732191,-0.2957320371299136,-0.5741421534143999,0,0,0,0,0,0,0,0,0,0
近藤　貴司,Takashi Kondo,SB,サイドバック,1318.3170731707316,821.3170731707318,12.463414634146341,3.887598699489085,23.653763440860214,2.0483046911286578,74.08148148148149,1.2958662331630284,19.230769230769234,0.5434277751973989,1318.3170731707316,821.3170731707318,12.463414634146341,3.887598699489085,23.653763440860214,2.0483046911286578,74.08148148148149,1.2958662331630284,19.230769230769234,0.5434277751973989,0.7277598567936061,1.1593645268261301,1.5344194661440786,0.5912248523708186,0.393201691824459,1.1224866924642554,1.2431975458782145,-1.540980005455825,-0.8559112889186248,-1.1913560110498753,0,0,0,0,0,0,0,0,0,0
上月　翔聖,Shosei Kozuki,SB,サイドバック,1554.6315789473683,970.3684210526316,14.526315789473685,,,,,,,,1554.6315789473683,970.3684210526316,14.50874060150376,2.9367053620784964,21.877086956521737,1.39152613874796,63.54991258741259,2.333710234010805,27.267727272727274,0.9734994734994735,1.5305152055630151,2.038025392911014,2.290152499382867,-0.08375843333001455,0.14620227519703147,-0.0873378402311074,0.07766495499543323,-0.027378402707158606,0.04242212232601138,-0.17607226959108124,0,0,0,1,1,1,1,1,1,1
濱　託巳,Takumi Hama,SB,サイドバック,1297.7,742.7333333333333,9.8,2.7440714505697565,27.27070707070707,1.3858946720049277,66.66296296296296,1.9125346473668001,27.64227642276423,1.053279950723745,1297.7,742.7333333333333,9.8,2.7440714505697565,27.27070707070707,1.3858946720049277,66.66296296296296,1.9125346473668001,27.64227642276423,1.053279950723745,0.6577240978401608,0.6961117090090919,0.5503071767780039,-0.22049792388281156,0.8960411082414006,-0.0977113315640422,0.4221873814505494,-0.6416249006993728,0.08428746663599648,0.012268004208413386,0,0,0,0,0,0,0,0,0,0
高野　遼,Ryo Takano,SB,サイドバック,1021.0869565217391,661.0434782608696,10.108695652173912,5.8,22.41896551724138,2.15,71.05789473684212,1.8,24.996875,0.55,1021.0869565217391,661.0434782608696,10.108695652173912,5.8,22.41896551724138,2.15,71.05789473684212,1.8,24.996875,0.55,-0.2819245261907403,0.2145482758142953,0.6643679696727575,1.9487261226105839,0.2215360174739754,1.3098154033160472,0.9085760922576587,-0.8057465051794355,-0.21140307595693594,-1.175840753911038,0,0,0,0,0,0,0,0,0,0
外山　凌,Ryo Toyama,SB,サイドバック,1511.138888888889,777.3611111111111,9.916666666666666,,,,,,,,1511.138888888889,777.3611111111111,9.916666666666666,2.9367053620784964,21.877086956521737,1.39152613874796,63.54991258741259,2.333710234010805,27.267727272727274,0.9734994734994735,1.3827714626976704,0.9002431955416731,0.5934146595386969,-0.08375843333001455,0.14620227519703147,-0.0873378402311074,0.07766495499543323,-0.027378402707158606,0.04242212232601138,-0.17607226959108124,0,0,0,1,1,1,1,1,1,1
オタボー　ケネス,Kenneth Otabor,SB,サイドバック,947.0512820512821,501.64102564102564,6.82051282051282,2.0379839298758218,25.808064516129036,1.4134404674945216,59.995,1.47918188458729,41.18235294117647,0.7231555880204528,947.0512820512821,501.64102564102564,6.82051282051282,2.0379839298758218,25.808064516129036,1.4134404674945216,59.995,1.47918188458729,41.18235294117647,0.7231555880204528,-0.5334221373322481,-0.7251325728686923,-0.5505916137258604,-0.7217079502441132,0.6926997228513985,-0.0469703641022987,-0.31575852445426666,-1.2736307086655312,1.5977336068046308,-0.7670669286303459,0,0,0,0,0,0,0,0,0,0
石田　崚真,Ryoma Ishida,SB,サイドバック,900.2352941176471,636.7352941176471,9.323529411764707,3.8063241106719365,19.628037383177567,1.814229249011858,52.62894736842105,1.743083003952569,30.121686746987947,0.8893280632411067,900.2352941176471,636.7352941176471,9.323529411764707,3.8063241106719365,19.628037383177567,1.814229249011858,52.62894736842105,1.743083003952569,30.121686746987947,0.8893280632411067,-0.6924550523796712,0.07125101325509854,0.37425476819231457,0.5335327991767438,-0.16646800410202353,0.691306028376022,-1.1309622699378286,-0.8887547957998548,0.3614243040820728,-0.37477835666532006,0,0,0,0,0,0,0,0,0,0
