FB_Name,SC_Name,analysis_position_code,analysis_position_jp,raw_shot_conversion_rate_pct,raw_out_box_shots_per90,raw_box_shots_per90,raw_shot_on_target_rate_pct,raw_aerial_retain_proxy_pct,raw_aerial_pass_proxy_per90,raw_pressure_engagement_proxy_per90,raw_consecutive_on_ball_engagement_proxy_per90,raw_runs_in_behind_proxy_per_match,raw_passing_option_receive_proxy_per90,raw_xthreat_passing_option_proxy_per90,raw_successful_forward_passes_per90,raw_attacking_third_tackle_gain_proxy_per90,raw_goals_per90,raw_first_shot_proxy_per90,win_shot_conversion_rate_pct,win_out_box_shots_per90,win_box_shots_per90,win_shot_on_target_rate_pct,win_aerial_retain_proxy_pct,win_aerial_pass_proxy_per90,win_pressure_engagement_proxy_per90,win_consecutive_on_ball_engagement_proxy_per90,win_runs_in_behind_proxy_per_match,win_passing_option_receive_proxy_per90,win_xthreat_passing_option_proxy_per90,win_successful_forward_passes_per90,win_attacking_third_tackle_gain_proxy_per90,win_goals_per90,win_first_shot_proxy_per90,z_shot_conversion_rate_pct,z_out_box_shots_per90,z_box_shots_per90,z_shot_on_target_rate_pct,z_aerial_retain_proxy_pct,z_aerial_pass_proxy_per90,z_pressure_engagement_proxy_per90,z_consecutive_on_ball_engagement_proxy_per90,z_runs_in_behind_proxy_per_match,z_passing_option_receive_proxy_per90,z_xthreat_passing_option_proxy_per90,z_successful_forward_passes_per90,z_attacking_third_tackle_gain_proxy_per90,z_goals_per90,z_first_shot_proxy_per90,imputed_shot_conversion_rate_pct,imputed_out_box_shots_per90,imputed_box_shots_per90,imputed_shot_on_target_rate_pct,imputed_aerial_retain_proxy_pct,imputed_aerial_pass_proxy_per90,imputed_pressure_engagement_proxy_per90,imputed_consecutive_on_ball_engagement_proxy_per90,imputed_runs_in_behind_proxy_per_match,imputed_passing_option_receive_proxy_per90,imputed_xthreat_passing_option_proxy_per90,imputed_successful_forward_passes_per90,imputed_attacking_third_tackle_gain_proxy_per90,imputed_goals_per90,imputed_first_shot_proxy_per90
浮田　健誠,Kensei Ukita,FW,フォワード,18.84057971014493,0.755984880302394,1.7009659806803865,38.456923076923076,25.71990291262136,2.002717345653087,0.4157916841663167,2.7970306593868126,5.73469387755102,9.109617807643847,0.0,1.662977740445191,0.377992440151197,0.4913901721965561,2.6081478370432594,18.84057971014493,0.755984880302394,1.7009659806803865,38.456923076923076,25.71990291262136,2.002717345653087,0.4157916841663167,2.7970306593868126,5.73469387755102,9.109617807643847,0.0,1.662977740445191,0.377992440151197,0.4913901721965561,2.6081478370432594,0.9362308337523403,0.88191769518014,-0.25272777204674635,0.41754688029544834,-1.40824081050792,-0.4693256640947801,-1.3383844701314531,-0.7279321289324909,-0.24247001968823884,-0.6130077950667775,0.0,-0.7356663904470223,-0.4068964463471851,1.1265826149445035,0.1966814974713819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
百田　真登,Manato Hyakuda,FW,フォワード,13.953488372093023,0.19057702488088937,1.858125992588671,30.23255813953488,30.93453237410072,2.0486553732133403,0.5240868184224458,1.0003864478560085,4.977777777777778,3.04923239809423,0.0,0.7621651667548967,0.142932768660667,0.285865537321334,2.0487030174695606,13.953488372093023,0.19057702488088937,1.858125992588671,30.23255813953488,30.93453237410072,2.0486553732133403,0.5240868184224458,1.0223509635044363,4.977777777777778,4.1097174461812145,0.0,0.7621651667548967,0.142932768660667,0.285865537321334,2.0487030174695606,0.2736895962214785,-1.1363769233057592,-0.037136396442802345,-0.3333543687330913,-0.9247308319613129,-0.4473051173139877,-1.078660798045132,-1.7643989588644036,-0.5296593974801879,-2.5413662857730244,0.0,-1.4319240837555447,-1.336473548305219,-0.011384522818565106,-0.4518228060428764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國武　勇斗,Yuto Kunitake,FW,フォワード,4.3478260869565215,0.30434782608695654,0.6956521739130435,43.47826086956522,38.295744680851065,0.7825652173913044,0.9130434782608695,2.956565217391305,5.7272727272727275,8.956521739130435,0.0,2.260913043478261,0.9130434782608695,0.043478260869565216,1.0,4.3478260869565215,0.30434782608695654,0.6956521739130435,43.47826086956522,38.295744680851065,0.7825652173913044,0.9130434782608695,2.956565217391305,5.7272727272727275,8.956521739130435,0.0,2.260913043478261,0.9130434782608695,0.043478260869565216,1.0,-1.028546629270215,-0.7302577058006303,-1.631812590652464,0.8760052353166689,-0.24218576700397432,-1.0542096577497295,-0.14582801040815602,-0.6347591028460617,-0.2452857551859538,-0.672053792440457,0.0,-0.27350914820067884,1.7090394360258359,-1.3534560237919928,-1.667471599530018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マルクス　ヴィニシウス,Marcus Vinicius Ferreira Teixeira,FW,フォワード,12.025316455696203,1.2622309197651662,3.1996086105675143,30.925657894736847,61.00556962025316,7.073542074363992,2.318982387475538,8.306859099804305,11.73076923076923,14.500978473581213,,4.549549902152642,0.6751467710371819,0.557729941291585,4.637964774951076,12.025316455696203,1.2622309197651662,3.1996086105675143,30.925657894736847,61.00556962025316,7.073542074363992,2.2754580448044712,8.306859099804305,11.73076923076923,14.500978473581213,0.0,4.549549902152642,0.6751467710371819,0.557729941291585,4.637964774951076,0.012288014115784156,2.689026753323325,1.803103238609003,-0.27007295115924873,1.8635107259799073,1.9613910881497318,3.121643945346596,2.4899749843107286,2.0325630393261744,1.466328864669918,0.0,1.495428216331865,0.7682428703535156,1.4938985681039185,2.549630302292594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
中野　誠也,Seiya Nakano,FW,フォワード,7.142857142857142,0.48582995951417,1.2145748987854252,35.714285714285715,30.309090909090912,1.2148178137651824,0.97165991902834,2.064777327935223,8.173913043478262,10.445344129554655,0.0,0.97165991902834,0.48582995951417,0.1214574898785425,1.7004048582995952,7.142857142857142,0.48582995951417,1.2145748987854252,35.714285714285715,30.309090909090912,1.2148178137651824,0.97165991902834,2.064777327935223,8.173913043478262,10.445344129554655,0.0,0.97165991902834,0.48582995951417,0.1214574898785425,1.7004048582995952,-0.6496252614015794,-0.08243435185301969,-0.9199568028540264,0.16713850993308554,-0.9827229082081378,-0.8470079334901192,-0.005248497345719915,-1.155590309119962,0.6830193902618242,-0.0978456902437445,0.0,-1.270001018693737,0.019562452774582902,-0.9216936703680778,-0.8555674600731586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
川西　翔太,Shota Kawanishi,FW,フォワード,20.833333333333336,0.3961848862802641,1.1885546588407925,41.66666666666667,37.20232558139535,1.056294937637564,2.0469552457813647,8.780909757887013,3.5217391304347827,15.385179750550257,0.0,7.658451944240644,0.6603081438004402,0.3301540719002201,1.5847395451210564,20.833333333333336,0.3961848862802641,1.1885546588407925,41.66666666666667,37.20232558139535,1.056294937637564,2.0469552457813647,8.780909757887013,3.5217391304347827,15.385179750550257,0.0,7.446740066375142,0.6603081438004402,0.3301540719002201,1.5847395451210564,1.2063877349179417,-0.40243374193380554,-0.9556512473573889,0.7106029993938331,-0.3435695852072912,-0.9229964030650358,2.573626839574136,2.76683496301569,-1.0821101027786195,1.8073470683682369,0.0,3.734729708932057,0.7095613959164103,0.23383618739485448,-0.9896458369553768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
佐々木　快,Kai  Sasaki,FW,フォワード,16.94915254237288,0.5110410094637224,2.782334384858044,36.210344827586205,42.04408163265306,5.849034700315459,0.7949526813880126,3.351066246056782,6.584905660377358,11.299684542586752,0.0,2.0450157728706624,0.3974763406940063,0.5678233438485805,3.3501577287066246,16.94915254237288,0.5110410094637224,2.782334384858044,36.210344827586205,42.04408163265306,5.849034700315459,0.7949526813880126,3.351066246056782,6.584905660377358,11.299684542586752,0.0,2.0450157728706624,0.3974763406940063,0.5678233438485805,3.3501577287066246,0.67981072417143,0.007559669191537529,1.2306883906305326,0.2124297160754554,0.10536688894966324,1.3744193928958575,-0.42904457054351947,-0.4043585232178119,0.08011763959715464,0.23165579385022753,0.0,-0.4403808593814483,-0.3298445740010055,1.5497846200365633,1.0568138843625796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河村　慶人,Keito  Kawamura,FW,フォワード,,,,,,,,,13.55,,0.0,,,,,11.200716845878135,0.48721914685770107,1.8918585262617842,32.56792929292929,42.269540816326526,2.4869689742446455,0.9115779189057156,3.7187069624652453,13.410800000000004,10.416197750913852,0.0,2.3116036390353534,0.4614799583110335,0.2575107296137339,2.3738998852054127,-0.09950266221196927,-0.07747547250135725,0.009137736836322592,-0.12013023174750843,0.12627187670888296,-0.23719803024962,-0.14934285398811578,-0.18964518155177146,2.6700009157714755,-0.10908684759930629,0.0,-0.23432928086109323,-0.07673311084785756,-0.16838195229182376,-0.07485699844677042,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
安藤　翼,Tsubasa Ando,FW,フォワード,10.16949152542373,0.7809110629067245,1.5227765726681128,30.508474576271187,25.92296296296296,1.3664381778741863,1.0151843817787418,5.036837310195227,4.894736842105263,10.932754880694143,0.0,3.006468546637744,0.5075921908893709,0.23427331887201736,2.3036876355748372,10.16949152542373,0.7809110629067245,1.5227765726681128,30.508474576271187,25.92296296296296,1.3664381778741863,1.0151843817787418,5.036837310195227,4.894736842105263,10.932754880694143,0.0,3.006468546637744,0.5075921908893709,0.23427331887201736,2.3036876355748372,-0.2393055127679342,0.9708948463239154,-0.49716717571539326,-0.3081626367817375,-1.3894127113477381,-0.7743282060811895,0.0991360012632641,0.5801829660957204,-0.5611668190480411,0.09013858793622861,0.0,0.3027469676933763,0.10562431036853624,-0.29704492160852025,-0.15624651972170517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杉本　健勇,Kenyu Sugimoto,FW,フォワード,14.084507042253522,0.49073064340239914,1.766630316248637,36.233333333333334,56.73742690058481,3.174078516902945,0.8178844056706651,7.295627044711014,7.375,15.2453653217012,,5.071112322791712,0.45801526717557256,0.3271537622682661,2.3227917121046895,14.084507042253522,0.49073064340239914,1.766630316248637,36.233333333333334,56.73742690058481,3.174078516902945,0.8178844056706651,7.295627044711014,7.375,15.2453653217012,0.0,5.071112322791712,0.45801526717557256,0.3271537622682661,2.3227917121046895,0.2914517508167693,-0.06494074290565241,-0.16264974099174964,0.21452861341406268,1.4677607287720045,0.09217022152807079,-0.37404753232132903,1.899384758423824,0.3798955170410936,1.7534235255967858,0.0,1.8985551913727556,-0.09043472765204519,0.21722380530085128,-0.134101215286291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
和田　育,Hagumi Wada,FW,フォワード,18.64406779661017,0.38428693424423566,1.8445772843723314,34.484482758620686,32.654421768707486,1.8446541417591802,0.9222886421861657,1.9980230572160544,10.153846153846153,8.108454312553373,0.0,0.9604483347566182,0.26900085397096496,0.4227156276686592,2.2672929120409906,18.64406779661017,0.38428693424423566,1.8445772843723314,34.484482758620686,32.654421768707486,1.8446541417591802,0.9222886421861657,1.9980230572160544,10.153846153846153,8.108454312553373,0.0,0.9604483347566182,0.26900085397096496,0.4227156276686592,2.2672929120409906,0.9095897834062715,-0.44490498165051895,-0.055722451550266706,0.054854998379532956,-0.7652595424992732,-0.5450937882507952,-0.12365538058308141,-1.1945768301903528,1.4342463204415092,-0.9991359149835698,0.0,-1.278666696806315,-0.8379192678153551,0.7463392688315706,-0.19843501447780323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
土信田　悠生,Yusei  Toshida,FW,フォワード,8.695652173913043,0.2575107296137339,2.703862660944206,26.08695652173913,52.777083333333344,9.785278969957082,0.5150214592274678,2.317725321888412,5.617021276595745,10.944206008583691,0.0,1.8027038626609444,0.38626609442060084,0.2575107296137339,2.9613733905579402,8.695652173913043,0.2575107296137339,2.703862660944206,26.08695652173913,52.777083333333344,9.669857635734825,0.5150214592274678,2.317725321888412,5.617021276595745,10.944206008583691,0.0,1.8027038626609444,0.38626609442060084,0.2575107296137339,2.9613733905579402,-0.4391133903634485,-0.8974486262149539,1.123041243629359,-0.711856229542558,1.1005504317827122,3.2059436149615874,-1.100402203096005,-1.0078609999727437,-0.28711740010679515,0.09455505188502518,0.0,-0.6276690218597445,-0.37417709678974725,-0.16838195229182376,0.6061379506386992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オリオラ　サンデー,Oriola Sunday,FW,フォワード,10.9375,0.3578528827037773,1.89662027833002,31.750793650793653,36.13739495798319,3.0777852882703782,0.5725646123260437,4.5450536779324056,12.68,11.451292246520874,,2.362294234592446,0.39363817097415504,0.25049701789264417,2.290258449304175,10.9375,0.3578528827037773,1.89662027833002,31.750793650793653,36.13739495798319,3.0777852882703782,0.5725646123260437,4.5450536779324056,12.68,11.451292246520874,0.0,2.362294234592446,0.39363817097415504,0.25049701789264417,2.290258449304175,-0.13518687655214695,-0.5392646610524137,0.01566988624386374,-0.19473637811584385,-0.442311899821063,0.046011741105815344,-0.9623967504148135,0.29296639201393093,2.3927205179133337,0.2901277596900268,0.0,-0.19514941352150764,-0.3450231653024322,-0.20721609719707756,-0.1718135332760632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
