FB_Name,SC_Name,analysis_position_code,analysis_position_jp,aerial_duel_win_rate_pct,tackle_win_rate_pct,interceptions_per90,shot_block_proxy_per90,psv99_per_match,medaccel_count_full_all_per_match,highaccel_count_full_all_per_match,track_run_proxy_per_match,def_penalty_area_clearance_proxy_per90,affected_line_break_proxy_per90,line_break_proxy_per90,pass_success_rate_pct,forward_pass_success_rate_pct,successful_long_passes_per90,carry_into_30m_proxy_per90
大城　蛍,Kei Oshiro,CB,センターバック,57.57272727272728,66.6625,0.10055865921787709,2.564245810055866,26.88888888888889,87.55555555555556,4.444444444444445,18.22222222222222,4.726256983240224,16.947703910614525,25.743016759776534,81.96534325889164,65.8341796875,3.1173687150837988,
柳　雄太郎,Yutaro Yanagi,CB,センターバック,21.624324324324327,66.075,0.21238938053097345,2.7610619469026547,29.433333333333334,82.13333333333334,3.6,22.4,2.495575221238938,7.276778761061948,13.221238938053098,76.30521609538003,55.038554216867475,1.4865132743362832,0.0
吉田　知樹,Tomoki Yoshida,CB,センターバック,,,,,28.64,85.72,5.56,26.64,,,,,,,0.0
藤原　拓也,Takuya Fujiwara,CB,センターバック,52.936470588235295,63.1578947368421,0.26785714285714285,2.0892857142857144,27.25625,88.8125,3.4375,20.5,4.5,13.018553571428571,21.53571428571429,77.75842696629212,60.45099502487562,1.2856607142857142,
堂鼻　起暉,Kazuki Dohana,CB,センターバック,67.05113636363636,61.543589743589756,0.16100178890876565,2.2003577817531306,27.869999999999997,105.4,4.9,18.2,4.400715563506261,23.39720930232558,32.46869409660108,84.13346303501945,72.06082644628098,2.092915921288015,
岡崎　慎,Makoto Okazaki,CB,センターバック,62.14324324324325,75.0,0.0,1.8,27.743478260869566,82.0,3.9130434782608696,18.347826086956523,3.4499999999999997,17.24925,29.549999999999997,76.2097619047619,58.373096446700515,2.09955,0.0
平　智広,Tomohiro Taira,CB,センターバック,53.84102564102564,87.5,0.0,1.346938775510204,28.020833333333332,84.66666666666667,4.916666666666667,16.375,2.326530612244898,22.041428571428575,34.285714285714285,79.78809135399673,64.28750000000001,3.7962857142857143,0.0
小林　大智,Daichi Kobayashi,CB,センターバック,,,,,27.55,94.35,5.2,24.85,,,,,,,0.0
林田　魁斗,Kaito Hayashida,CB,センターバック,57.14523809523809,70.0,0.0,2.5568181818181817,27.937037037037037,61.74074074074074,3.8518518518518516,14.037037037037036,4.6022727272727275,5.368551136363636,13.039772727272728,64.07419354838709,41.17058823529412,2.0454545454545454,0.0
野末　学,Satoru Nozue,CB,センターバック,48.57428571428572,50.01111111111112,0.07550335570469799,1.9630872483221475,26.74230769230769,63.38461538461539,3.3461538461538463,12.576923076923077,4.152684563758389,21.74904362416107,28.389261744966444,87.0695652173913,76.61010638297871,2.4155788590604024,0.0
小西　慶太郎,Keitaro Konishi,CB,センターバック,,,,,27.419999999999998,104.9,5.7,28.65,,,,,,,0.0
増谷　幸祐,Kosuke Masutani,CB,センターバック,52.92941176470588,80.77307692307693,0.0,1.8860510805500983,27.075,63.375,4.0,13.375,2.829076620825147,16.796994106090377,23.870333988212177,83.47052529182878,70.36765432098765,2.4750884086444005,
小笠原　佳祐,Keisuke Ogasawara,CB,センターバック,60.71249999999999,77.77777777777779,0.0797872340425532,2.2340425531914896,26.426086956521736,79.21739130434783,4.869565217391305,20.91304347826087,3.75,10.850904255319147,19.22872340425532,77.5952922077922,56.43070539419087,1.8359042553191487,0.0
宮市　剛,Tsuyoshi Miyaichi,CB,センターバック,56.1280701754386,54.166666666666664,0.0,1.137546468401487,27.35185185185185,66.70370370370371,3.6296296296296298,21.48148148148148,2.54275092936803,8.564453531598513,16.594795539033456,65.34024390243903,51.60927419354838,1.2714423791821563,0.0
グスタボ　リッシ,Gustavo Martini Rissi,CB,センターバック,48.48787878787879,50.0,0.1327433628318584,1.8584070796460177,28.458823529411767,104.52941176470588,5.0,19.529411764705884,6.371681415929204,11.417389380530976,19.911504424778762,80.14973544973545,57.34066666666667,5.441150442477876,0.0
藤井　葉大,Yota Fujii,CB,センターバック,,,,,29.747368421052634,94.42105263157895,6.526315789473684,27.842105263157894,,,,,,,0.0
脇本　晃成,Kosei Wakimoto,CB,センターバック,60.19693877551021,59.26296296296297,0.06338028169014084,2.2816901408450705,27.441666666666666,90.08333333333333,5.166666666666667,21.0,4.816901408450704,12.169584507042256,20.028169014084508,83.503384279476,60.762341772151906,3.9291338028169007,
小柳　達司,Tatsushi Koyanagi,CB,センターバック,,,,,27.876470588235293,99.47058823529412,4.529411764705882,21.88235294117647,,,,,,,0.0
井林　章,Akira Ibayashi,CB,センターバック,,,,,27.0375,72.47058823529412,4.470588235294118,15.117647058823529,,,,,,,0.0
眞鍋　旭輝,Hikaru Manabe,CB,センターバック,83.35000000000001,57.14285714285714,0.0,1.0285714285714285,28.589999999999996,95.4,5.6,24.4,3.085714285714286,10.801542857142858,16.97142857142857,89.15855855855855,63.64545454545455,5.65662857142857,0.0
石井　光輝,Koki Ishii,CB,センターバック,49.974999999999994,100.0,0.0,1.0465116279069768,28.4,109.8125,5.75,28.3125,1.0465116279069768,13.603604651162792,29.30232558139535,68.54814814814814,46.425,1.0465116279069768,0.0
佐古　真礼,Maaya Sako,CB,センターバック,73.96575342465755,59.08863636363636,0.14469453376205788,2.387459807073955,26.733333333333334,89.88888888888889,4.777777777777778,17.22222222222222,4.77491961414791,14.25371382636656,25.827974276527332,69.9337962962963,55.18711484593838,2.966237942122186,
ヴァンイヤーデン　ショーン,Shawn Van Eerden,CB,センターバック,53.56607142857144,63.63636363636363,0.0,2.6298701298701297,27.9875,60.875,3.25,13.75,6.233766233766234,11.88107142857143,19.48051948051948,80.86528599605522,60.98950000000001,0.9742207792207791,0.0
宮崎　海斗,Kaito Miyazaki,CB,センターバック,,,,,28.322222222222223,109.0,5.777777777777778,24.555555555555557,,,,,,,0.0
今瀬　淳也,Junya Imase,CB,センターバック,48.53529411764706,70.58235294117647,0.0,1.396551724137931,26.6,89.72727272727273,4.0,14.909090909090908,2.9482758620689657,16.292793103448275,23.74137931034483,85.81021634615385,68.62614379084968,5.043336206896552,
松村　厳,Gen Matsumura,CB,センターバック,,,,,27.76666666666667,69.0909090909091,3.909090909090909,25.272727272727273,,,,,,,0.0
行德　瑛,Ei Gyotoku,CB,センターバック,20.0,100.0,0.0,0.0,28.311111111111114,83.05555555555556,4.333333333333333,24.666666666666668,4.0,8.004,23.0,61.0,34.8,0.0,0.0
